Identifier,Identifier ARK#1,Title#1,Creator#1,CreatorLink#1,Creator#2,CreatorLink#2,Creator#3,CreatorLink#3,Creator#4,CreatorLink#4,Creator#5,CreatorLink#5,Creator#6,CreatorLink#6,Creator#7,CreatorLink#7,Creator#8,CreatorLink#8,Date#1,Extent#1,Format#2,FormatLink#2,Format#3,FormatLink#3,Description#1,Glacier Name#1,Glacier Latitude#1,Glacier Longitude#1,Glacier Name#2,Glacier Latitude#2,Glacier Longitude#2,Glacier Name#3,Glacier Latitude#3,Glacier Longitude#3,Glacier Name#4,Glacier Latitude#4,Glacier Longitude#4,Glacier Name#5,Glacier Latitude#5,Glacier Longitude#5,Glacier Name#6,Glacier Latitude#6,Glacier Longitude#6,Coverage#1,CoverageLink#1,Coverage#2,CoverageLink#2,Coverage#3,CoverageLink#3,Subject#1,SubjectLink#1,Subject#2,SubjectLink#2,Subject#3,SubjectLink#3,Type#1,TypeLink#1,Language#1,LanguageLink#1,Relation#1,RelationLink#1,Collection Name#1,Rights#1,RightsLink#1,Source#1,SourceLink#1,Source#2,SourceLink#2,ln_RECORDID
narv_barryRogerG_5025_103_04.pdf,https://ark.colorado.edu/ark:/47540/662584711656,Sketches III,"Reid, Harry Fielding, 1859-1944",http://id.loc.gov/authorities/names/nr95039863,,,,,,,,,,,,,,,1892,44 unnumbered pages,sketchbooks,http://vocab.getty.edu/page/aat/300027354,field notes,http://vocab.getty.edu/page/aat/300027201,"A sketchbook containing pencil drawings of various peaks and glaciers around Alaska. Sketches stop appearing at page 15. The rest of the pages state ""omit.""",Charpentier Glacier,58.671402,-136.6146671,,,,,,,,,,,,,,,,"Willoughby Island (Hoonah-Angoon Census Area, Alaska, United States, North America) (island)",GNIS: 1415775,"Hugh Miller Inlet (Hoonah-Angoon Census Area, Alaska, United States, North America) (bay)",GNIS: 1422681,,,Glaciers--Alaska,http://id.loc.gov/authorities/subjects/sh85055067,Scientific expeditions,http://id.loc.gov/authorities/subjects/sh85118684,Drawings,http://id.loc.gov/authorities/subjects/sh99003022,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,English,http://id.loc.gov/vocabulary/iso639-2/eng,Roger G. Barry Glaciology Collection ArchivesSpace finding aid,https://archives.colorado.edu/repositories/2/archival_objects/140272,Roger G. Barry Glaciology Collection Expedition Notebooks and Reports 1890-1975,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,National Snow and Ice Data Center (U.S.),http://id.loc.gov/authorities/names/no91010713,American Geographical Society of New York. World Data Center A: Glaciology,http://id.loc.gov/authorities/names/n84146756,11
narv_barryRogerG_5025_103_05.pdf,https://ark.colorado.edu/ark:/47540/ks3z0f962901,Dry Plate Photographs I: 1 - 310,"Reid, Harry Fielding, 1859-1944",http://id.loc.gov/authorities/names/nr95039863,,,,,,,,,,,,,,,1890/1892,44 unnumbered pages,indexes (reference sources),http://vocab.getty.edu/page/aat/300026554,field notes,http://vocab.getty.edu/page/aat/300027201,Handwritten notes listing out locations of dry plate photographs taken during Reid's trips to Alaska.,Muir Glacier,59.2059482,-136.4444768,,,,,,,,,,,,,,,,"Red Mountain (Hoonah-Angoon Census Area, Alaska, United States, North America) (summit)",GNIS: 1424765,"Mount Fremont Morse (Juneau, Alaska, United States, North America) (summit)",GNIS: 1399400,,,Glaciers--Alaska,http://id.loc.gov/authorities/subjects/sh85055067,Scientific expeditions,http://id.loc.gov/authorities/subjects/sh85118684,"Inventories, Photographs",local,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,English,http://id.loc.gov/vocabulary/iso639-2/eng,Roger G. Barry Glaciology Collection ArchivesSpace finding aid,https://archives.colorado.edu/repositories/2/archival_objects/140272,Roger G. Barry Glaciology Collection Expedition Notebooks and Reports 1890-1975,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,National Snow and Ice Data Center (U.S.),http://id.loc.gov/authorities/names/no91010713,American Geographical Society of New York. World Data Center A: Glaciology,http://id.loc.gov/authorities/names/n84146756,12
narv_barryRogerG_5025_103_06.pdf,https://ark.colorado.edu/ark:/47540/fj839029v40j,Dry Plate Photographs II: 310-454,"Reid, Harry Fielding, 1859-1944",http://id.loc.gov/authorities/names/nr95039863,,,,,,,,,,,,,,,1892,42 unnumbered pages,indexes (reference sources),http://vocab.getty.edu/page/aat/300026554,field notes,http://vocab.getty.edu/page/aat/300027201,Handwritten notes listing out locations and exposures of dry plate photographs taken during Reid's trips to Alaska.,Muir Glacier,59.2059482,-136.4444768,Geikie Glacier,58.5715488,-136.6132676,,,,,,,,,,,,,"Drake Island (Hoonah-Angoon Census Area, Alaska, United States, North America) (island)",GNIS: 1421542,"Glacier Bay (Hoonah-Angoon Census Area, Alaska, United States, North America) (bay)",GNIS: 1422168,,,Glaciers--Alaska,http://id.loc.gov/authorities/subjects/sh85055067,Scientific expeditions,http://id.loc.gov/authorities/subjects/sh85118684,"Inventories, Photographs",local,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,English,http://id.loc.gov/vocabulary/iso639-2/eng,Roger G. Barry Glaciology Collection ArchivesSpace finding aid,https://archives.colorado.edu/repositories/2/archival_objects/140272,Roger G. Barry Glaciology Collection Expedition Notebooks and Reports 1890-1975,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,National Snow and Ice Data Center (U.S.),http://id.loc.gov/authorities/names/no91010713,American Geographical Society of New York. World Data Center A: Glaciology,http://id.loc.gov/authorities/names/n84146756,13
narv_barryRogerG_5025_104_01.pdf,https://ark.colorado.edu/ark:/47540/805m3z50132p,Journal I: Notes I,"Reid, Harry Fielding, 1859-1944",http://id.loc.gov/authorities/names/nr95039863,,,,,,,,,,,,,,,1890-06-13/1890-07-14,44 unnumbered pages,notebooks,http://vocab.getty.edu/page/aat/300264354,diaries,http://vocab.getty.edu/page/aat/300027112,"Handwritten notes that detail Reid's expedition party as they travel from Cleveland, Ohio to Glacier Bay in Alaska.",,,,,,,,,,,,,,,,,,,"Glacier Bay (Hoonah-Angoon Census Area, Alaska, United States, North America) (bay)",GNIS: 1422168,,,,,Glaciers--Alaska,http://id.loc.gov/authorities/subjects/sh85055067,Scientific expeditions,http://id.loc.gov/authorities/subjects/sh85118684,Travel,http://id.loc.gov/authorities/subjects/sh85137149,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,English,http://id.loc.gov/vocabulary/iso639-2/eng,Roger G. Barry Glaciology Collection ArchivesSpace finding aid,https://archives.colorado.edu/repositories/2/archival_objects/140272,Roger G. Barry Glaciology Collection Expedition Notebooks and Reports 1890-1975,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,National Snow and Ice Data Center (U.S.),http://id.loc.gov/authorities/names/no91010713,American Geographical Society of New York. World Data Center A: Glaciology,http://id.loc.gov/authorities/names/n84146756,14
narv_barryRogerG_5025_104_02.pdf,https://ark.colorado.edu/ark:/47540/jf9n2381t113,Journal II,"Reid, Harry Fielding, 1859-1944",http://id.loc.gov/authorities/names/nr95039863,,,,,,,,,,,,,,,1890-07-15/1890-08-08,44 unnumbered pages,field notes,http://vocab.getty.edu/page/aat/300027201,diaries,http://vocab.getty.edu/page/aat/300027112,Handwritten notes that detail Reid's expedition party as they worked to study ice around Glacier Bay in Alaska.,Topeka Glacier,58.9333547,-137.1141028,,,,,,,,,,,,,,,,"Glacier Bay (Hoonah-Angoon Census Area, Alaska, United States, North America) (bay)",GNIS: 1422168,,,,,Glaciers--Alaska,http://id.loc.gov/authorities/subjects/sh85055067,Scientific expeditions,http://id.loc.gov/authorities/subjects/sh85118684,Ice,http://id.loc.gov/authorities/subjects/sh85063965,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,English,http://id.loc.gov/vocabulary/iso639-2/eng,Roger G. Barry Glaciology Collection ArchivesSpace finding aid,https://archives.colorado.edu/repositories/2/archival_objects/140272,Roger G. Barry Glaciology Collection Expedition Notebooks and Reports 1890-1975,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,National Snow and Ice Data Center (U.S.),http://id.loc.gov/authorities/names/no91010713,American Geographical Society of New York. World Data Center A: Glaciology,http://id.loc.gov/authorities/names/n84146756,15
narv_barryRogerG_5025_104_03.pdf,https://ark.colorado.edu/ark:/47540/km342252356p,Journal III,"Reid, Harry Fielding, 1859-1944",http://id.loc.gov/authorities/names/nr95039863,,,,,,,,,,,,,,,1890-08-08/1890-09-06,44 unnumbered pages,field notes,http://vocab.getty.edu/page/aat/300027201,diaries,http://vocab.getty.edu/page/aat/300027112,Handwritten notes that detail Reid's expedition party as they worked to study ice around Glacier Bay in Alaska.,Muir Glacier,59.2059482,-136.4444768,,,,,,,,,,,,,,,,"Glacier Bay (Hoonah-Angoon Census Area, Alaska, United States, North America) (bay)",GNIS: 1422168,,,,,Glaciers--Alaska,http://id.loc.gov/authorities/subjects/sh85055067,Scientific expeditions,http://id.loc.gov/authorities/subjects/sh85118684,Ice,http://id.loc.gov/authorities/subjects/sh85063965,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,English,http://id.loc.gov/vocabulary/iso639-2/eng,Roger G. Barry Glaciology Collection ArchivesSpace finding aid,https://archives.colorado.edu/repositories/2/archival_objects/140272,Roger G. Barry Glaciology Collection Expedition Notebooks and Reports 1890-1975,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,National Snow and Ice Data Center (U.S.),http://id.loc.gov/authorities/names/no91010713,American Geographical Society of New York. World Data Center A: Glaciology,http://id.loc.gov/authorities/names/n84146756,16
narv_barryRogerG_5025_104_04.pdf,https://ark.colorado.edu/ark:/47540/v81r8j21q359,Journal I,"Reid, Harry Fielding, 1859-1944",http://id.loc.gov/authorities/names/nr95039863,,,,,,,,,,,,,,,1892-07-07/1892-08-01,45 unnumbered pages,field notes,http://vocab.getty.edu/page/aat/300027201,diaries,http://vocab.getty.edu/page/aat/300027112,Handwritten notes that detail Reid's expedition party as they worked to study ice around Glacier Bay in Alaska.,Muir Glacier,59.2059482,-136.4444768,Topeka Glacier,58.9333547,-137.1141028,,,,,,,,,,,,,"Glacier Bay (Hoonah-Angoon Census Area, Alaska, United States, North America) (bay)",GNIS: 1422168,,,,,Glaciers--Alaska,http://id.loc.gov/authorities/subjects/sh85055067,Scientific expeditions,http://id.loc.gov/authorities/subjects/sh85118684,Ice,http://id.loc.gov/authorities/subjects/sh85063965,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,English,http://id.loc.gov/vocabulary/iso639-2/eng,Roger G. Barry Glaciology Collection ArchivesSpace finding aid,https://archives.colorado.edu/repositories/2/archival_objects/140272,Roger G. Barry Glaciology Collection Expedition Notebooks and Reports 1890-1975,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,National Snow and Ice Data Center (U.S.),http://id.loc.gov/authorities/names/no91010713,American Geographical Society of New York. World Data Center A: Glaciology,http://id.loc.gov/authorities/names/n84146756,17
narv_barryRogerG_5025_104_05.pdf,https://ark.colorado.edu/ark:/47540/s62k9q66d0gg,Journal II,"Reid, Harry Fielding, 1859-1944",http://id.loc.gov/authorities/names/nr95039863,,,,,,,,,,,,,,,1892-08-03/1892-08-29,45 unnumbered pages,field notes,http://vocab.getty.edu/page/aat/300027201,diaries,http://vocab.getty.edu/page/aat/300027112,Handwritten notes that detail Reid's expedition party as they worked to study ice around Glacier Bay in Alaska.,,,,,,,,,,,,,,,,,,,"Glacier Bay (Hoonah-Angoon Census Area, Alaska, United States, North America) (bay)",GNIS: 1422168,,,,,Glaciers--Alaska,http://id.loc.gov/authorities/subjects/sh85055067,Scientific expeditions,http://id.loc.gov/authorities/subjects/sh85118684,Ice,http://id.loc.gov/authorities/subjects/sh85063965,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,English,http://id.loc.gov/vocabulary/iso639-2/eng,Roger G. Barry Glaciology Collection ArchivesSpace finding aid,https://archives.colorado.edu/repositories/2/archival_objects/140272,Roger G. Barry Glaciology Collection Expedition Notebooks and Reports 1890-1975,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,National Snow and Ice Data Center (U.S.),http://id.loc.gov/authorities/names/no91010713,American Geographical Society of New York. World Data Center A: Glaciology,http://id.loc.gov/authorities/names/n84146756,18
narv_barryRogerG_5025_104_06.pdf,https://ark.colorado.edu/ark:/47540/ws0p1p90k0j2,Journal III,"Reid, Harry Fielding, 1859-1944",http://id.loc.gov/authorities/names/nr95039863,,,,,,,,,,,,,,,1892-09-06/1892-09-11,45 unnumbered pages,field notes,http://vocab.getty.edu/page/aat/300027201,diaries,http://vocab.getty.edu/page/aat/300027112,Handwritten notes that detail Reid's expedition party on a ship called The Queen as they worked to study ice around Glacier Bay in Alaska.,,,,,,,,,,,,,,,,,,,"Bartlett Cove (Hoonah-Angoon Census Area, Alaska, United States, North America) (bay)",GNIS: 1398642,"Glacier Bay (Hoonah-Angoon Census Area, Alaska, United States, North America) (bay)",GNIS: 1422168,,,Glaciers--Alaska,http://id.loc.gov/authorities/subjects/sh85055067,Scientific expeditions,http://id.loc.gov/authorities/subjects/sh85118684,Ice,http://id.loc.gov/authorities/subjects/sh85063965,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,English,http://id.loc.gov/vocabulary/iso639-2/eng,Roger G. Barry Glaciology Collection ArchivesSpace finding aid,https://archives.colorado.edu/repositories/2/archival_objects/140272,Roger G. Barry Glaciology Collection Expedition Notebooks and Reports 1890-1975,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,National Snow and Ice Data Center (U.S.),http://id.loc.gov/authorities/names/no91010713,American Geographical Society of New York. World Data Center A: Glaciology,http://id.loc.gov/authorities/names/n84146756,19
narv_barryRogerG_5025_104_07.pdf,https://ark.colorado.edu/ark:/47540/9q397t15573b,Journal IIII,"Reid, Harry Fielding, 1859-1944",http://id.loc.gov/authorities/names/nr95039863,,,,,,,,,,,,,,,1890-09-07/1890-09-19,41 unnumbered pages,field notes,http://vocab.getty.edu/page/aat/300027201,diaries,http://vocab.getty.edu/page/aat/300027112,Handwritten notes that detail Reid's expedition party as they traveled around Glacier Bay in Alaska to study ice and glaciers.,,,,,,,,,,,,,,,,,,,"Glacier Bay (Hoonah-Angoon Census Area, Alaska, United States, North America) (bay)",GNIS: 1422168,,,,,Glaciers--Alaska,http://id.loc.gov/authorities/subjects/sh85055067,Scientific expeditions,http://id.loc.gov/authorities/subjects/sh85118684,Ice,http://id.loc.gov/authorities/subjects/sh85063965,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,English,http://id.loc.gov/vocabulary/iso639-2/eng,Roger G. Barry Glaciology Collection ArchivesSpace finding aid,https://archives.colorado.edu/repositories/2/archival_objects/140272,Roger G. Barry Glaciology Collection Expedition Notebooks and Reports 1890-1975,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,National Snow and Ice Data Center (U.S.),http://id.loc.gov/authorities/names/no91010713,American Geographical Society of New York. World Data Center A: Glaciology,http://id.loc.gov/authorities/names/n84146756,20
narv_barryRogerG_5025_104_08.pdf,https://ark.colorado.edu/ark:/47540/4k2b3d46p3nb,Journal V,"Reid, Harry Fielding, 1859-1944",http://id.loc.gov/authorities/names/nr95039863,,,,,,,,,,,,,,,1890-09-20/1890-09-28,41 unnumbered pages,field notes,http://vocab.getty.edu/page/aat/300027201,diaries,http://vocab.getty.edu/page/aat/300027112,Handwritten notes that detail Reid's expedition party as they traveled around Glacier Bay in Alaska to study ice and glaciers.,Topeka Glacier,58.9333547,-137.1141028,,,,,,,,,,,,,,,,"Glacier Bay (Hoonah-Angoon Census Area, Alaska, United States, North America) (bay)",GNIS: 1422168,"Juneau (Juneau, Alaska, United States, North America) (populated place)",GNIS: 1404263,,,Glaciers--Alaska,http://id.loc.gov/authorities/subjects/sh85055067,Scientific expeditions,http://id.loc.gov/authorities/subjects/sh85118684,Ice,http://id.loc.gov/authorities/subjects/sh85063965,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,English,http://id.loc.gov/vocabulary/iso639-2/eng,Roger G. Barry Glaciology Collection ArchivesSpace finding aid,https://archives.colorado.edu/repositories/2/archival_objects/140272,Roger G. Barry Glaciology Collection Expedition Notebooks and Reports 1890-1975,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,National Snow and Ice Data Center (U.S.),http://id.loc.gov/authorities/names/no91010713,American Geographical Society of New York. World Data Center A: Glaciology,http://id.loc.gov/authorities/names/n84146756,21
narv_barryRogerG_5025_104_09.pdf,https://ark.colorado.edu/ark:/47540/h66p184782xn,Journal IV,"Reid, Harry Fielding, 1859-1944",http://id.loc.gov/authorities/names/nr95039863,,,,,,,,,,,,,,,1892-09-11/1892-09-28,45 unnumbered pages,field notes,http://vocab.getty.edu/page/aat/300027201,diaries,http://vocab.getty.edu/page/aat/300027112,Handwritten notes that detail Reid's expedition party as they traveled around Glacier Bay in Alaska to study ice and glaciers.,,,,,,,,,,,,,,,,,,,"Glacier Bay (Hoonah-Angoon Census Area, Alaska, United States, North America) (bay)",GNIS: 1422168,"Silver Bay (Hoonah-Angoon Census Area, Alaska, United States, North America) (bay)",GNIS: 1414710,,,Glaciers--Alaska,http://id.loc.gov/authorities/subjects/sh85055067,Scientific expeditions,http://id.loc.gov/authorities/subjects/sh85118684,Ice,http://id.loc.gov/authorities/subjects/sh85063965,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,English,http://id.loc.gov/vocabulary/iso639-2/eng,Roger G. Barry Glaciology Collection ArchivesSpace finding aid,https://archives.colorado.edu/repositories/2/archival_objects/140272,Roger G. Barry Glaciology Collection Expedition Notebooks and Reports 1890-1975,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,National Snow and Ice Data Center (U.S.),http://id.loc.gov/authorities/names/no91010713,American Geographical Society of New York. World Data Center A: Glaciology,http://id.loc.gov/authorities/names/n84146756,22
narv_barryRogerG_5025_386_01.pdf,https://ark.colorado.edu/ark:/47540/0v9s3354d38d,"Alaska scenes photographs, 1931","Ray, Louis L. (Louis Lamy), 1909-",http://id.loc.gov/authorities/names/no96010259,"Wentworth, Chester K. (Chester Keeler), 1891-1969",http://id.loc.gov/authorities/names/n87803064,,,,,,,,,,,,,1931,13 unnumbered pages,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,field notes,http://vocab.getty.edu/page/aat/300027201,"Photographic album containing index cards and photographs depicting buildings in Dawson City near the Yukon Territory. Buildings include the Carnegie Library, govenor's mansion, street scenes, a service cabin, and administration building.",,,,,,,,,,,,,,,,,,,Yukon Territory,http://id.loc.gov/authorities/names/n79141229,Dawson (Yukon),http://id.loc.gov/authorities/names/n82258069,,,Cities and towns,http://id.loc.gov/authorities/subjects/sh85026130,Libraries--Yukon--Dawson,local,Scientific expeditions,http://id.loc.gov/authorities/subjects/sh85118684,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,English,http://id.loc.gov/vocabulary/iso639-2/eng,Roger G. Barry Glaciology Collection ArchivesSpace finding aid,https://archives.colorado.edu/repositories/2/archival_objects/140272,Roger G. Barry Glaciology Collection Expedition Notebooks and Reports 1890-1975,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,National Snow and Ice Data Center (U.S.),http://id.loc.gov/authorities/names/no91010713,American Geographical Society of New York. World Data Center A: Glaciology,http://id.loc.gov/authorities/names/n84146756,23
narv_barryRogerG_5025_386_02.pdf,https://ark.colorado.edu/ark:/47540/4z6j789176qg,Yukon River studies under Washington University and National Research Council,"Ray, Louis L. (Louis Lamy), 1909-",http://id.loc.gov/authorities/names/no96010259,"Wentworth, Chester K. (Chester Keeler), 1891-1969",http://id.loc.gov/authorities/names/n87803064,,,,,,,,,,,,,1931-07-03/1931-08-08,84 unnumbered pages,notebooks,http://vocab.getty.edu/page/aat/300264354,field notes,http://vocab.getty.edu/page/aat/300027201,"Handwritten notes that detail Ray's observations while conducting research around the Yukon River. Notes about mines and ""casual notes"" about his journey around Alaska and Canada are mentioned throughout as well. Some of the mines mentioned include: Copper King Mine, Kens Head - Silver Mine, Pueblo Copper Mine. The cover of the notebook reads ""Cross Section 375.""",,,,,,,,,,,,,,,,,,,Yukon Territory,http://id.loc.gov/authorities/names/n79141229,Yukon River,GNIS: 1416412,,,Discoveries in geography,http://id.loc.gov/authorities/subjects/sh85038366,Scientific expeditions,http://id.loc.gov/authorities/subjects/sh85118684,Rivers,http://id.loc.gov/authorities/subjects/sh85114250,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,English,http://id.loc.gov/vocabulary/iso639-2/eng,Roger G. Barry Glaciology Collection ArchivesSpace finding aid,https://archives.colorado.edu/repositories/2/archival_objects/140272,Roger G. Barry Glaciology Collection Expedition Notebooks and Reports 1890-1975,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,National Snow and Ice Data Center (U.S.),http://id.loc.gov/authorities/names/no91010713,American Geographical Society of New York. World Data Center A: Glaciology,http://id.loc.gov/authorities/names/n84146756,24
